Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
1554	-2147.615	-2303.35	155.735	1.765226	0.7751848	0.631451	0.368549	1.67638
1560	-2138.957	-2295.582	156.6249	1.755001	0.4810359	0.621366	0.378634	1.329965
1566	-2140.969	-2296.747	155.7786	1.753696	0.5741365	0.584272	0.415728	1.842502
1572	-2124.672	-2281.176	156.5043	1.798709	0.4867585	0.584272	0.415728	1.383122
1578	-2128.937	-2285.588	156.651	1.810634	0.3685536	0.629709	0.370291	1.429569
1584	-2121.596	-2276.183	154.5873	1.231401	0.4261985	0.661163	0.338837	3.078781
1590	-2128.76	-2282.835	154.0748	1.177021	0.2999774	0.567377	0.432623	3.566117
1596	-2131.398	-2286.306	154.9083	1.341669	0.2999774	0.641327	0.358673	2.976752
1602	-2120.667	-2275.326	154.6583	1.289333	0.3516386	0.628496	0.371504	3.089323
1608	-2125.91	-2280.935	155.0249	1.321689	0.2853187	0.593299	0.406701	2.939463
1614	-2141.917	-2298.654	156.7368	1.555606	0.2019159	0.628346	0.371654	1.844831
1620	-2126.098	-2279.659	153.5609	1.252049	0.3822973	0.5532	0.4468	3.718004
1626	-2128.746	-2284.551	155.8049	1.416373	0.2670947	0.664638	0.335362	2.429157
1632	-2126.33	-2279.536	153.2062	1.26305	0.3547688	0.584527	0.415473	3.94789
1638	-2126.146	-2279.891	153.7447	1.239254	0.3261953	0.492178	0.507822	3.687008
1644	-2129.742	-2282.741	152.9991	1.075073	0.3055212	0.619769	0.380231	4.234396
1650	-2124.901	-2277.791	152.8908	1.23185	0.3178158	0.619769	0.380231	4.191076
1656	-2119.101	-2272.602	153.5017	1.126654	0.3485586	0.687048	0.312952	3.864118
1662	-2122.474	-2275.57	153.0952	1.126654	0.579346	0.633078	0.366922	3.864118
1668	-2130.075	-2282.238	152.1631	1.098389	0.4252431	0.631072	0.368928	4.553978
1674	-2125.309	-2278.121	152.8119	1.209227	0.2942817	0.725463	0.274537	4.279293
1680	-2127.892	-2281.317	153.4252	1.102034	0.2942817	0.613923	0.386077	3.991421
1686	-2133.879	-2287.434	153.5551	1.214156	0.3596262	0.622998	0.377002	3.76973
1692	-2134.984	-2288.284	153.3003	1.214156	0.4975325	0.587585	0.412415	3.76973
1698	-2130.712	-2284.488	153.7763	1.220826	0.2829316	0.69438	0.30562	3.737103
1704	-2126.012	-2279.454	153.4419	1.203675	0.3058964	0.645919	0.354081	3.908171
1710	-2130.752	-2284.076	153.3245	0.9922622	0.4720197	0.592939	0.407061	3.908171
1716	-2139.194	-2292.07	152.8759	0.8818654	0.3391841	0.666477	0.333523	4.371032
1722	-2135.339	-2288.449	153.11	0.9407286	0.3028095	0.666477	0.333523	4.251271
1728	-2134.335	-2287.495	153.1598	0.8753172	0.5237046	0.644233	0.355767	4.020267
1734	-2146.345	-2298.894	152.5493	0.9847443	0.5015363	0.685993	0.314007	4.325387
1740	-2131.677	-2283.332	151.6555	0.9594408	0.336575	0.508393	0.491607	5.013847
1746	-2136.321	-2288.743	152.4221	0.9594408	0.3610134	0.457949	0.542051	4.556993
1752	-2136.411	-2288.209	151.7977	0.7769487	0.3610134	0.663976	0.336024	5.007569
1758	-2134.717	-2287.495	152.7773	0.8864301	0.3610134	0.504709	0.495291	4.398143
1764	-2146.091	-2299.689	153.5975	1.143988	0.3607038	0.677135	0.322865	3.784429
1770	-2144.239	-2298.428	154.1892	1.236999	0.4359942	0.512455	0.487545	3.300859
1776	-2153.636	-2306.053	152.4165	1.018058	0.4063425	0.654556	0.345444	4.47665
1782	-2151.017	-2304.341	153.3243	1.018058	0.3466519	0.674615	0.325385	4.030197
1788	-2138.636	-2291.487	152.8508	0.9754929	0.4778261	0.638916	0.361084	4.182339
1794	-2139.03	-2291.749	152.719	1.000637	0.2976934	0.589538	0.410462	4.445059
